URL,Title,Location,Price,Bedrooms,Bathrooms,Area,PropertyType
https://www.mawa.om/en/rent/modern-apartment-for-rent-in-muscat-hills-ref-85yc-1752575717-2560,Modern Apartment for Rent in Muscat Hills| REF 85YC,"Muscat Hills, Muscat, Oman",400 OMR,2,2,,Apartment
https://www.mawa.om/en/rent/one-bedroom-plus-study-apartment-ghubra-1720444323-5119,"One bedroom plus study apartment, Ghubra",,375 OMR,1,2,,Apartment
https://www.mawa.om/en/rent/brand-new-office-space-for-rent-in-bosher-ref-420bb-1715585549-3263,Brand New Office Space for Rent in Bosher |REF 420BB,"Bawshar Heights, Muscat, Oman","1,100 OMR",,2,157 sqr mtr,Office Space
https://www.mawa.om/en/rent/4-br-maid-room-amazing-villa-in-azaiba-near-to-zubair-automotive-1738488297-7133,4 BR + Maid Room Amazing Villa in Azaiba – Near to Zubair Automotive,"Azaiba, Muscat, Oman",750 OMR,4,4,,Villa
https://www.mawa.om/en/rent/budget-apartment-for-rent-in-matrah-ref-904ma-1722846391-2413,Budget Apartment For Rent In Matrah | REF 904MA,,300 OMR,3,3,,Apartment
https://www.mawa.om/en/rent/spacious-well-designed-7br-villa-for-rent-in-gubrah-north-1695630168-2988,Spacious & Well Designed  7BR Villa for Rent in Gubrah North,"Ghubrah, Muscat, Oman","1,500 OMR",7,9,492.30 sqr mtr,Villa
https://www.mawa.om/en/rent/extraordinary-office-space-for-rent-in-ghala-ref-199mb-1722847363-6009,Extraordinary Office Space for Rent in Ghala | REF 199MB,"Ghala, Muscat, Oman",9 OMR,,,,Commercial
https://www.mawa.om/en/rent/2-br-fully-furnished-apartment-ghubra-mgm-1744722488-7150,2 BR Fully Furnished Apartment | Ghubra - MGM,,625 OMR,2,3,,Apartment
https://www.mawa.om/en/rent/luxury-standalone-villa-for-rent-in-muscat-bay-ref-959yb-1744525844-1527,Luxury Standalone Villa for Rent in Muscat Bay | REF 959YB,"Muscat Bay, Muscat, Oman","1,750 OMR",4,5,,Villa
https://www.mawa.om/en/rent/b03-type-two-bedroom-apartment-marsa-one-al-mouj-muscat-1690090094-8177,"B03 Type, Two Bedroom Apartment, Marsa One, Al Mouj Muscat","Al Mouj, Muscat, Oman",650 OMR,2,2,,Apartment
https://www.mawa.om/en/rent/for-rent-office-space-in-al-qurum-1603969460-3987,For Rent Office Space In Al-Qurum,"Qurum, Muscat, Oman",200 OMR,Open space,,7 sqr mtr,Office Space
https://www.mawa.om/en/rent/commercial-standalone-villa-for-rent-in-al-qurum-ref-652nb-1744285788-6380,Commercial Standalone Villa for Rent in Al Qurum | REF 652NB,"Qurum, Muscat, Oman","2,000 OMR",,,300 sqr mtr,Commercial Villa
https://www.mawa.om/en/rent/2-br-nice-apartment-located-in-al-khuwair-1730785451-9379,2 BR Nice Apartment Located in Al Khuwair,"Al Khuwair, Muscat, Oman",270 OMR,2,3,,Apartment
https://www.mawa.om/en/rent/nice-townhouse-for-rent-in-qurum-29-ref-13ga-1723363141-1348,Nice Townhouse for Rent in Qurum 29 | REF 13GA,,700 OMR,4+1,6,,Villa
https://www.mawa.om/en/rent/2-months-free-office-space-available-for-rent-in-madinat-sultan-qaboos-1707290406-6722,(2 Months Free) Office Space Available for Rent in Madinat Sultan Qaboos,"Madinat As Sultan Qaboos, Muscat, Oman",450 OMR,,,90 sqr mtr,Office Space
https://www.mawa.om/en/rent/penthouse-apartment-for-rent-in-al-qurum-ref-39ic-1748764331-1007,Penthouse Apartment for rent in Al Qurum| REF 39iC,"Qurum, Muscat, Oman",375 OMR,2,3,,Apartment
https://www.mawa.om/en/rent/spacious-4brmaidroom-apartment-1st-floor-for-rent-in-al-hail-north-1687238564-1918,Spacious 4BR+maidroom Apartment (1st floor) for Rent in Al Hail North,"Al Hail, Muscat, Oman",500 OMR,4,5,180 sqr mtr,Apartment
https://www.mawa.om/en/rent/luxury-villa-for-rent-in-muscat-hills-ref-662ya-1722847733-8306,Luxury Villa for Rent in Muscat Hills | REF 662YA,"Muscat Hills, Muscat, Oman","1,100 OMR",4,3,,Villa
https://www.mawa.om/en/rent/247-sqm-office-space-located-in-muscat-hills-for-rent-1720441220-8471,247 SQM Office Space Located in Muscat Hills for RENT!,"Muscat Hills, Muscat, Oman","1,729 OMR",,,,Office Space
https://www.mawa.om/en/rent/for-rent-offices-spaces-in-al-qurum-1603968633-7321,For Rent Offices Spaces  In Al Qurum,"Qurum, Muscat, Oman",450 OMR,Open space,,100 sqr mtr,Office Space
https://www.mawa.om/en/rent/3bhk-apartment-available-for-rent-in-al-khuwair-1687179711-8126,3BHK Apartment available for Rent in Al Khuwair,"Al Khuwair, Muscat, Oman",350 OMR,3,4,120 sqr mtr,Apartment
https://www.mawa.om/en/rent/excellent-townhouse-for-rent-in-shatti-al-qurum-ref-514gh-1722847924-1530,Excellent Townhouse for Rent in Shatti Al Qurum | REF 514GH,"Qurum, Muscat, Oman","1,600 OMR",5+1,7,,Villa
https://www.mawa.om/en/rent/fully-furnished-two-bedroom-apartment-muscat-bay-1686462934-4083,"Fully furnished two bedroom apartment, Muscat Bay","Muscat Bay, Muscat, Oman",950 OMR,2,3,,Apartment
https://www.mawa.om/en/rent/office-for-rent-1604321745-8690,Office for rent,"Qurum, Muscat, Oman",250 OMR,1,1,50 sqr mtr,Office Space
https://www.mawa.om/en/rent/luxury-apartment-for-rent-in-al-mouj-ref-458mb-1715848617-7933,Luxury Apartment for Rent in Al Mouj | REF 458MB,"Al Mouj, Muscat, Oman",500 OMR,1,1,100 sqr mtr,Apartment
https://www.mawa.om/en/rent/2-bhk-1-bhk-apartments-for-rent-1-month-for-free-in-prime-location-of-watayah-1685535411-8335,2 BHK & 1 BHK Apartments For Rent 1 Month For Free in Prime Location Of Watayah,"Wattayyah, Muscat, Oman",140 OMR,2,2,,Apartment
https://www.mawa.om/en/rent/land-for-rent-in-barka-ref-893tb-1738668075-3177,Land for Rent in Barka | REF 893TB,"Barka, Al Batinah, Oman",Price on request,,,40000 sqr mtr,Land
https://www.mawa.om/en/rent/for-rent-flat-in-ghala-1605534868-8241,for Rent Flat In Ghala,"Ghala, Muscat, Oman",300 OMR,2,3,85 sqr mtr,Apartment
https://www.mawa.om/en/rent/office-space-one-desk-in-lamar-business-center-bawshar-for-rent-1704006823-3836,Office Space One Desk in Lamar Business Center Bawshar FOR RENT,"Bawshar, Muscat, Oman",190 OMR,,,,Office Space
https://www.mawa.om/en/rent/furnished-apartment-for-rent-in-muscat-hills-ref-301me-1722847964-8768,Furnished Apartment for Rent in Muscat Hills | REF 301ME,"Muscat Hills, Muscat, Oman",450 OMR,2,2,,Apartment
https://www.mawa.om/en/rent/170-sq-m-office-space-in-ruwi-cbd-1689751527-723,170 SQ M Office Space in Ruwi – CBD,"Ruwi, Muscat, Oman",500 OMR,,,,Office Space
https://www.mawa.om/en/rent/office-for-rent-in-bosher-ref-545mb-1722847975-5615,Office for Rent in Bosher |REF 545MB,"Bawshar, Muscat, Oman",400 OMR,,2,,Commercial
https://www.mawa.om/en/rent/438sqm-commercial-space-available-for-rent-in-mq-1685591435-8859,438sqm Commercial space available for Rent in MQ,"Madinat As Sultan Qaboos, Muscat, Oman","3,285 OMR",,,438 sqr mtr,Office Space
https://www.mawa.om/en/rent/2-bedrooms-with-swimming-pool-apartments-for-rent-1685535425-5410,2 Bedrooms With Swimming pool Apartments For Rent,,325 OMR,2,2,,Apartment
https://www.mawa.om/en/rent/great-twin-villa-for-rent-in-al-hail-north-ref-419ba-1723985420-2058,Great Twin Villa for Rent in Al Hail North| REF 419BA,"Al Hail North, Muscat, Oman",425 OMR,3,3,,Villa
https://www.mawa.om/en/rent/luxury-apartment-for-rent-sale-in-al-mouj-ref-784gm-1734440617-231,Luxury Apartment for Rent & Sale in Al Mouj | REF 784GM,"Al Mouj, Muscat, Oman",500 OMR,1,1,90 sqr mtr,Apartment
https://www.mawa.om/en/rent/2-bhk-for-rent-in-al-ghubra-near-indian-school-1602593889-2054,2 BHK apartment is available for rent in Al Ghubra near Indian School,"Ghubrah, Muscat, Oman",250 OMR,2,3,120 sqr mtr,Apartment
https://www.mawa.om/en/rent/3bhk-flat-for-rent-in-qurum-1685591394-5469,3BHK Flat for Rent in Qurum,,325 OMR,3,3,,Apartment
https://www.mawa.om/en/rent/5-br-maids-room-villa-in-mawaleh-close-to-amenities-1744721489-3405,5 BR + Maid’s Room Villa in Mawaleh close to Amenities,"Al Mawaleh, Muscat, Oman",500 OMR,5,5,,Villa
https://www.mawa.om/en/rent/fully-furnished-apartment-for-rent-in-shatti-al-qurum-ref-454bb-1715766929-6390,Fully Furnished Apartment for Rent in Shatti Al Qurum | REF 454BB,"Qurum, Muscat, Oman",500 OMR,1,2,100 sqr mtr,Apartment
https://www.mawa.om/en/rent/2-br-apartment-with-shared-pool-gym-muscat-hills-1708260439-6597,2 BR Apartment with Shared Pool & Gym – Muscat Hills,"Muscat Hills, Muscat, Oman","75,000 OMR",2,2,,Apartment
https://www.mawa.om/en/rent/brand-new-warehouse-for-rent-in-russayl-ref-24sb-1722847036-2001,Brand New Warehouse for Rent in Russayl| REF 24SB,"Al Rusayl, Muscat, Oman","4,749 OMR",,,,Commercial
https://www.mawa.om/en/rent/2-br-1-maids-room-duplex-apartment-in-madinat-sultan-qaboos-1732021177-9485,2 BR + 1 Maid’s Room Duplex Apartment in Madinat Sultan Qaboos,"Madinat As Sultan Qaboos, Muscat, Oman",700 OMR,2,3,,Apartment
https://www.mawa.om/en/rent/6-br-commercial-villa-in-bawsher-shabia-area-1738488127-780,6 BR Commercial Villa in Bawsher - Shabia Area,"Bawshar, Muscat, Oman",950 OMR,6,6,,Commercial Villa
https://www.mawa.om/en/rent/beautiful-4brmaidroom-villa-in-compound-for-rent-in-qurum-1685592840-5088,Beautiful 4BR+Maidroom Villa in Compound for Rent in Qurum,,750 OMR,4,5,,Villa
https://www.mawa.om/en/rent/3-br-modern-villa-in-shatti-al-qurum-with-shared-pool-gym-1734323798-5234,3 BR Modern Villa in Shatti Al Qurum with Shared Pool & Gym,"Shatti Al Qurum, Muscat, Oman",650 OMR,3,3,,Villa
https://www.mawa.om/en/rent/for-rent-flat-in-al-mouj-1604407018-1337,For Rent Flat In Al Mouj,"Al Mouj, Muscat, Oman",450 OMR,1,2,85 sqr mtr,Apartment
https://www.mawa.om/en/rent/modern-building-in-muttrah-consist-of-2bhk-for-rent-at-210-ro-1-month-free-1685540220-2187,Modern Building in Muttrah consist of 2BHK for rent @ 210/- RO (1 Month free),"Mutrah, Muscat, Oman",210 OMR,2,2,110 sqr mtr,Apartment
https://www.mawa.om/en/rent/ref989-brand-new-3brmaidroom-villa-for-rent-in-mawaleh-south-1689496754-4884,#REF989  Brand New 3BR+Maidroom Villa for Rent in Mawaleh South,"Al Mawaleh, Muscat, Oman",600 OMR,3,5,1 sqr mtr,Villa
https://www.mawa.om/en/rent/corner-standalone-villa-for-rent-in-al-mouj-ref-328sb-1722847538-3523,Corner Standalone Villa for Rent in Al Mouj | REF 328SB,"Al Mouj, Muscat, Oman","1,900 OMR",5+1,6,,Villa
https://www.mawa.om/en/rent/brand-new-flat-for-rent-sale-in-al-hail-north-ref-878mb-1737359423-7986,Brand New Flat for Rent & Sale in Al Hail North | REF 878MB,"Al Hail North, Muscat, Oman",300 OMR,1,2,69 sqr mtr,Apartment
https://www.mawa.om/en/rent/2bhk-flat-available-for-rent-in-bosher-1716448907-4734,2BHK Flat available for Rent in Bosher,,280 OMR,2,2,,Apartment
https://www.mawa.om/en/rent/1-bhk-apartment-for-rent-in-azaiba-garden-1685539863-6512,1 BHK Apartment for Rent in Azaiba Garden,"Azaiba, Muscat, Oman",275 OMR,1,1,80 sqr mtr,Apartment
https://www.mawa.om/en/rent/for-rent-office-space-in-al-qurum-1603969111-3600,For Rent Office Space In Al-Qurum,"Qurum, Muscat, Oman","3,500 OMR",Open space,,542 sqr mtr,Office Space
https://www.mawa.om/en/rent/1-desk-office-space-for-small-companies-in-qurum-1685251137-4341,1 Desk Office Space for Small Companies in Qurum,"Qurum, Muscat, Oman",200 OMR,,,,Office Space
https://www.mawa.om/en/rent/6-months-free-special-offer-brand-new-commercial-area-for-rent-in-souq-al-khoud-1686135901-5659,1 Month Free Special Offer Brand New Commercial Area for rent in Souq Al Khoud,"Al Khoud, Muscat, Oman",Price on request,,,26 sqr mtr,Commercial
https://www.mawa.om/en/rent/office-showroom-space-for-rent-in-ghala-ref-330ta-1722845855-5661,Office & showroom space for Rent in Ghala| REF 330TA,"Ghala, Muscat, Oman","14,000 OMR",,,,Commercial
https://www.mawa.om/en/rent/offices-shops-for-rent-in-al-qurum-ref-845yb-1734331943-7410,Offices & Shops for Rent in Al Qurum |REF 845YB,"Qurum, Muscat, Oman",600 OMR,,,150 sqr mtr,Office Space
https://www.mawa.om/en/rent/for-rent-flat-in-al-aziba-1603970749-1359,For Rent Flat In Al Aziba,"Azaiba, Muscat, Oman",280 OMR,2,3,170 sqr mtr,Apartment
https://www.mawa.om/en/rent/140-sq-m-showroom-space-in-cbd-1683693053-5547,140 SQ M Showroom Space in CBD,"Ruwi, Muscat, Oman",500 OMR,,,,Shop
https://www.mawa.om/en/rent/exclusive-six-bedroom-villa-with-private-swimming-pool-type-z1-zunairah-al-mouj-muscat-1720443959-3527,"Exclusive six bedroom villa with private swimming pool type Z1, Zunairah, Al Mouj Muscat","Al Mouj, Muscat, Oman","4,500 OMR",6,6,,Villa
https://www.mawa.om/en/rent/amazing-standalone-villa-for-rent-in-al-azaiba-ref-468bb-1722847790-3039,Amazing Standalone Villa for Rent in Al Azaiba | REF 468BB,"Azaiba, Muscat, Oman","1,800 OMR",6+1,8,,Villa
https://www.mawa.om/en/rent/2bhk-flat-for-rent-in-qurum-1685593303-9076,2BHK Flat for Rent in Qurum,,250 OMR,2,2,,Apartment
https://www.mawa.om/en/rent/2-br-furnished-apartment-in-mgm-ghubra-1732021234-6270,"2 BR Furnished Apartment in MGM, Ghubra",,650 OMR,2,3,,Apartment
https://www.mawa.om/en/rent/type-ras-asaylah-townhouse-phase-one-al-mouj-muscat-1720444117-2891,"Type Ras Asaylah Townhouse, phase one, Al Mouj Muscat","Al Mouj, Muscat, Oman",650 OMR,2,2,,Villa
https://www.mawa.om/en/rent/warehouse-for-rent-in-rusayl-ref-600ta-1722846027-1384,Warehouse for Rent in Rusayl| REF 600TA,"Al Rusayl, Muscat, Oman","17,500 OMR",,,,Commercial
https://www.mawa.om/en/rent/2-br-elegant-flat-located-in-al-mouj-almeria-south-1744791571-8733,2 BR Elegant Flat Located in Al Mouj – Almeria South,"Al Mouj, Muscat, Oman",600 OMR,2,2,,Apartment
https://www.mawa.om/en/rent/170-sqm-office-lease-takeover-in-ruwi-cbd-area-1730783476-8546,170 SQM Office Lease Takeover in Ruwi CBD Area,"Ruwi, Muscat, Oman",350 OMR,,,,Office Space
https://www.mawa.om/en/rent/1125-sqm-spacious-warehouseland-space-in-barka-for-rent-1723985482-5547,1125 SQM Spacious Warehouse/Land Space in Barka for Rent,,"3,937 OMR",,,,Land
https://www.mawa.om/en/rent/shop-for-rent-in-al-khoud-ref-444yb-1722847743-2234,Shop for Rent in Al Khoud |REF 444YB,"Al Khoud, Muscat, Oman","1,900 OMR",,,,Commercial
https://www.mawa.om/en/rent/luxury-apartment-for-rent-in-muscat-hills-ref-480gb-1722847809-2670,Luxury Apartment for Rent in Muscat Hills | REF 480GB,"Muscat Hills, Muscat, Oman",430 OMR,2,3,,Apartment
https://www.mawa.om/en/rent/brand-new-apartment-for-rent-in-ruwi-ref-718yb-1728892022-6029,Brand New Apartment for Rent in Ruwi | REF 718YB,"Ruwi, Muscat, Oman",225 OMR,1,2,100 sqr mtr,Apartment
https://www.mawa.om/en/rent/luxury-standalone-villa-for-rent-in-al-mouj-ref-924ma-1722846843-7592,Luxury Standalone Villa for Rent in Al Mouj | REF 924MA,"Al Mouj, Muscat, Oman","2,150 OMR",5+1,7,,Villa
https://www.mawa.om/en/rent/brand-new-office-space-for-rent-in-muscat-hills-ref-18ic-1746948984-4079,Brand New Office Space for Rent in Muscat Hills | REF 18iC,"Muscat Hills, Muscat, Oman",6 OMR,,,51 sqr mtr,Office Space
https://www.mawa.om/en/rent/fully-furnished-apartment-for-rent-in-al-khuwair-33-ref-935ba-1722846878-2800,Fully Furnished Apartment For Rent In AL Khuwair 33 | REF 935BA,"Al Khuwair, Muscat, Oman",600 OMR,5+1,7,,Apartment
https://www.mawa.om/en/rent/for-rent-villa-in-al-khuwiar-42-1614064400-4233,For Rent Villa In Al Khuwiar 42,"Al Khuwayr South, Muscat,...","1,100 OMR",6,7,300 sqr mtr,Villa
https://www.mawa.om/en/rent/2-bhk-apartment-for-rent-in-al-khuwair-1685539833-4033,2 BHK Apartment for Rent in Al Khuwair,"Al Khuwair, Muscat, Oman",325 OMR,2,2,90 sqr mtr,Apartment
https://www.mawa.om/en/rent/6br-villa-for-rent-in-qurum-1685591538-2864,6BR Villa for Rent in Qurum,,"1,000 OMR",6,7,,Villa
https://www.mawa.om/en/rent/four-bedroom-twin-villa-with-beautiful-garden-in-bausher-1708254628-4214,Four Bedroom Twin Villa With Beautiful Garden In Bausher,"Bawshar, Muscat, Oman","1,700 OMR",4,3,,Villa
https://www.mawa.om/en/rent/beautiful-4br-commercial-villa-for-rent-in-azaiba-at-18-nov-street-1685591498-6140,Beautiful 4BR Commercial Villa for Rent in Azaiba at 18 Nov street,"Azaiba, Muscat, Oman","1,500 OMR",4,6,,Townhouse
https://www.mawa.om/en/rent/sea-view-twin-villa-for-rent-in-al-hail-north-ref-41yc-1748848765-245,Sea View Twin-Villa for Rent in Al Hail North| REF 41YC,"Al Hail, Muscat, Oman",750 OMR,6,8,,Twin Villa
https://www.mawa.om/en/rent/corner-shop-for-rent-in-al-khoud-ref-483yb-1722847817-5916,Corner Shop for Rent in Al Khoud |REF 483YB,"Al Khoud, Muscat, Oman",0 OMR,,,,Commercial
https://www.mawa.om/en/rent/big-warehouse-575sqm-available-for-rent-in-ghala-1716447746-7976,Big Warehouse 575sqm Available for Rent in Ghala,"Ghala, Muscat, Oman","1,400 OMR",,,575 sqr mtr,Office Space
https://www.mawa.om/en/rent/3-br-maids-room-amazing-villa-in-al-khuwair-with-amenities-nearby-1738488715-223,3 BR + Maid’s Room Amazing Villa in Al Khuwair with Amenities Nearby,"Al Khuwair, Muscat, Oman",700 OMR,3,4,,Villa
https://www.mawa.om/en/rent/renovated-townhouse-for-rent-in-al-qurum-ref-811ba-1722846252-7120,Renovated Townhouse For Rent In Al Qurum | REF 811BA,"Qurum, Muscat, Oman",600 OMR,3,6,,Villa
https://www.mawa.om/en/rent/2-bhk-apartment-for-rent-beach-oasis-building-1685539850-9256,2 BHK Apartment for Rent ( Beach Oasis Building),,550 OMR,2,2,100 sqr mtr,Apartment
https://www.mawa.om/en/rent/2-desk-offices-for-rent-located-at-wattayah-1708261190-4021,2 Desk Offices for Rent Located at Wattayah,"Wattayyah, Muscat, Oman",250 OMR,,,,Office Space
https://www.mawa.om/en/rent/rose-village-three-bedroom-townhouse-muscat-hills-1693225626-6022,"Rose Village, three-bedroom  townhouse, Muscat Hills","Muscat Hills, Muscat, Oman",950 OMR,3,4,,Villa
https://www.mawa.om/en/rent/for-rent-offices-spaces-in-al-qurum-1607176070-2456,For Rent offices Spaces In Al Qurum,"Qurum, Muscat, Oman",890 OMR,Open space,2,178 sqr mtr,Office Space
https://www.mawa.om/en/rent/6-11-br-stunning-villa-with-private-pool-garden-qurum-1745130772-8821,6 + 1+1 BR Stunning Villa with Private Pool & Garden – Qurum,"Qurum, Muscat, Oman","1,300 OMR",6,6,,Villa
https://www.mawa.om/en/rent/commercial-villa-for-rent-in-al-ghubra-north-ref-30mc-1747723871-1511,Commercial Villa for Rent in Al Ghubra North| REF 30MC,"Ghubrah North, Muscat, Oman","1,500 OMR",5,4,300 sqr mtr,Commercial Villa
https://www.mawa.om/en/rent/sea-view-villa-for-rent-in-shatti-al-qurum-ref-772tb-1741766163-2189,Sea View Villa for Rent in Shatti Al Qurum | REF 772TB,"Shatti Al Qurum, Muscat, Oman","1,350 OMR",4,5,,Villa
https://www.mawa.om/en/rent/2bhk-flat-for-rent-in-ruwi-1722840758-6451,2BHK Flat for rent in Ruwi,"Ruwi, Muscat, Oman",160 OMR,2,2,,Apartment
https://www.mawa.om/en/rent/beautiful-1bhk-furnished-flat-available-for-rent-in-gubrah-north-close-to-beach-1708260160-3643,Beautiful 1BHK Furnished Flat Available for Rent in Gubrah North (close to beach),"Ghubrah, Muscat, Oman",330 OMR,1,1,,Apartment
https://www.mawa.om/en/rent/1-br-fully-furnished-apartment-in-bosher-dolphin-village-1733054053-1862,"1 BR Fully Furnished Apartment in Bosher, Dolphin Village","Bawshar, Muscat, Oman",550 OMR,1,2,,Apartment
https://www.mawa.om/en/rent/type-b03-liwan-two-bedroom-apartment-al-mouj-1720444305-5272,"Type B03, Liwan, Two bedroom apartment, Al Mouj","Al Mouj, Muscat, Oman",650 OMR,2,2,,Apartment
https://www.mawa.om/en/rent/beautiful-three-bedroom-apartment-in-shatti-with-sea-views-1726558666-6396,Beautiful Three Bedroom Apartment in Shatti with Sea views,"Shatti Al Qurum, Muscat, Oman",550 OMR,3,3,,Apartment
https://www.mawa.om/en/rent/1-br-stunning-apartment-in-al-mouj-with-amenities-1744788354-3788,1 BR Stunning Apartment in Al Mouj with Amenities,"Al Mouj, Muscat, Oman",700 OMR,1,2,,Apartment
https://www.mawa.om/en/rent/huge-independent-villa-for-rent-in-mq-1685588909-1132,Huge Independent villa for Rent in MQ.,"Madinat As Sultan Qaboos, Muscat, Oman",500 OMR,5,5,,Villa
https://www.mawa.om/en/rent/two-bed-apartment-type-b02-liwan-al-mouj-1720444159-860,"Two bed apartment, Type B02, Liwan, Al Mouj","Al Mouj, Muscat, Oman",625 OMR,2,2,,Apartment
https://www.mawa.om/en/rent/brand-new-highway-facing-offices-1612881079-4800,Brand New Highway Facing Offices,"Sohar, Al Batinah, Oman",5 OMR,,,,Office Space
https://www.mawa.om/en/rent/budget-apartment-for-rent-in-ruwi-wattayah-ref-948ib-1744026008-6170,"Budget Apartment for Rent in Ruwi, Wattayah | REF 948iB","Ruwi, Muscat, Oman",150 OMR,2,2,,Apartment
https://www.mawa.om/en/rent/sea-view-villa-for-rent-in-al-hail-north-ref-34ba-1722847503-9021,Sea View Villa for Rent in Al Hail North | REF 34BA,"Al Hail North, Muscat, Oman",650 OMR,3,5,,Villa
https://www.mawa.om/en/rent/amazing-standalone-villa-for-rent-in-al-qurum-ref-473tb-1722847801-393,Amazing Standalone Villa for Rent in Al Qurum | REF 473TB,"Qurum, Muscat, Oman",750 OMR,4,4,,Villa
